"trait1","trait2","trait3","trait4"
0.0027772,0.0011887,0.18137,0.0032535
0.0032661,0.001399,0.21387,0.0038254
0.0021463,0.00091875,0.14037,0.0025146
0.0023596,0.0010106,0.15435,0.0027647
0.0020926,0.00089583,0.13688,0.0024512
0.0020583,0.00088141,0.1346,0.0024116
0.0020497,0.00087794,0.13409,0.0024019
0.0045109,0.001929,0.2951,0.0052839
0.0021233,0.0009092,0.13886,0.0024879
0.0021245,0.00090973,0.13894,0.0024894
0.0025127,0.0010778,0.16466,0.0029494
0.00315,0.0013535,0.20686,0.0037033
0.0030821,0.0013227,0.20222,0.0036194
0.0053453,0.0022882,0.34935,0.0062619
0.002105,0.00090189,0.13766,0.0024664
0.0020569,0.00088124,0.13454,0.0024099
0.0020578,0.00088161,0.1346,0.0024111
0.0023811,0.0010192,0.15556,0.0027893
0.0022031,0.00094296,0.14412,0.002581
0.0020565,0.00088053,0.13448,0.0024091
0.0035206,0.0015066,0.23006,0.0041238
0.0040066,0.001716,0.2616,0.0046929
0.0023742,0.0010163,0.15551,0.0027816
0.0020482,0.00087757,0.13397,0.0023997
0.0023876,0.0010221,0.15638,0.0027973
0.0022656,0.00096957,0.14826,0.002654
0.0023099,0.00098877,0.15095,0.002706
0.0031436,0.0013453,0.20548,0.0036826
0.0027261,0.0011672,0.17814,0.0031932
0.0029877,0.001279,0.1953,0.0034995
0.0048744,0.0020848,0.31874,0.0057089
0.0034757,0.0014883,0.22695,0.0040711
0.002519,0.0010784,0.16463,0.0029511
0.0022277,0.0009537,0.14562,0.0026101
0.0039235,0.0016798,0.25623,0.0045956
0.0023302,0.00099747,0.15221,0.0027296
0.0021768,0.00093203,0.14239,0.0025508
0.0063386,0.00271,0.4135,0.0074237
0.0024905,0.0010657,0.16272,0.0029173
0.0022585,0.00096683,0.14767,0.0026454
0.0020448,0.00087574,0.13358,0.0023953
0.0020785,0.00088992,0.13584,0.0024346
0.0022254,0.00095295,0.1455,0.0026067
0.0021278,0.00091112,0.13903,0.0024923
0.0040185,0.0017205,0.26316,0.0047061
0.0020776,0.00088965,0.13575,0.0024335
0.0035048,0.0015005,0.22912,0.0041045
0.0035054,0.0015008,0.22918,0.0041051
0.0020977,0.00089831,0.13705,0.002457
0.002089,0.00089452,0.13646,0.0024468
0.0020881,0.00089417,0.13641,0.0024458
0.0020698,0.00088608,0.13525,0.0024242
0.0020828,0.00089172,0.13607,0.0024396
0.0020542,0.00087946,0.13425,0.002406
0.0022021,0.00094281,0.1439,0.002579
0.0026964,0.0011545,0.17644,0.0031584
0.0043522,0.0018645,0.28468,0.0050984
0.0026946,0.0011538,0.17632,0.0031563
0.0034239,0.001466,0.22408,0.0040113
0.0038528,0.0016497,0.25239,0.0045138
0.0038911,0.0016663,0.25488,0.0045587
0.0038204,0.0016364,0.2499,0.0044743
0.003866,0.0016557,0.25281,0.0045278
0.0032625,0.0013974,0.21315,0.0038215
0.0023919,0.0010244,0.1563,0.0028018
0.0027608,0.0011828,0.18075,0.0032338
0.0028932,0.0012389,0.18929,0.0033891
0.0027654,0.0011847,0.18107,0.0032393
0.0025793,0.0011046,0.16875,0.0030217
0.0022162,0.00094931,0.14496,0.0025961
0.002235,0.00095743,0.14618,0.0026182
0.002236,0.00095783,0.14623,0.0026193
0.0022199,0.00095091,0.14521,0.0026004
0.0048522,0.002081,0.31748,0.005683
0.0022286,0.00095465,0.14577,0.0026106
0.0023503,0.0010065,0.15367,0.0027533
0.0025515,0.0010928,0.16672,0.002989
0.0035607,0.0015237,0.23237,0.0041703
0.0044149,0.0018886,0.28808,0.0051708
0.0035708,0.0015281,0.23301,0.0041822
0.0044584,0.0019072,0.29092,0.0052217
0.0020738,0.00088786,0.1356,0.0024293
0.0055678,0.0023839,0.36354,0.0065214
0.00205,0.00087749,0.13402,0.0024013
0.0020515,0.00087821,0.13413,0.0024031
0.0055785,0.0023885,0.36418,0.0065339
0.0039453,0.0016891,0.2574,0.0046215
0.0039191,0.0016779,0.25575,0.0045908
0.0058645,0.0025112,0.38212,0.0068708
0.0039292,0.0016823,0.25644,0.0046027
0.0038089,0.0016306,0.24861,0.0044618
0.003448,0.0014774,0.22582,0.0040384
0.0040517,0.0017343,0.26443,0.0047464
0.0060238,0.0025828,0.39505,0.007057
0.003448,0.0014775,0.22527,0.0040386
0.0059726,0.0025602,0.39162,0.006997
0.0053136,0.0022758,0.34802,0.0062248
0.0085056,0.0036409,0.55498,0.0099632
0.012142,0.0052103,0.79546,0.014224
0.0043291,0.0018542,0.28224,0.0050705
0.0063368,0.0027159,0.41575,0.0074233
0.004622,0.001979,0.3013,0.005413
0.0049318,0.0021135,0.32305,0.0057767
0.0049822,0.0021355,0.32648,0.0058356
0.012487,0.005371,0.81672,0.014625
0.0032508,0.0013915,0.21242,0.0038073
0.005177,0.0022161,0.33793,0.0060626
0.0073874,0.0031654,0.48374,0.0086508
0.0061684,0.0026423,0.4028,0.007222
0.0038401,0.0016444,0.25114,0.0044974
0.0043488,0.0018637,0.28448,0.0050942
0.0047739,0.0020455,0.31214,0.0055902
0.0029173,0.0012488,0.19077,0.0034169
0.0051318,0.0021967,0.33627,0.0060121
0.0046838,0.0020063,0.30647,0.0054865
0.0050882,0.0021772,0.33288,0.0059613
0.003117,0.0013343,0.2041,0.0036513
0.0021663,0.0009278,0.14174,0.0025375
0.0036358,0.0015566,0.23786,0.0042589
0.002335,0.0010003,0.15281,0.0027352
0.0023298,0.00099804,0.15244,0.002729
0.002054,0.00087995,0.13428,0.0024058
0.0020927,0.00089625,0.13687,0.0024511
0.0020518,0.00087906,0.13413,0.0024033
0.0023283,0.0009974,0.15235,0.0027273
0.0020515,0.00087893,0.1341,0.002403
0.0023285,0.00099749,0.15236,0.0027275
0.0025171,0.0010788,0.16426,0.0029479
0.0021559,0.00092341,0.14091,0.002525
0.0032214,0.0013804,0.21081,0.0037733
0.0020596,0.00088183,0.13468,0.0024124
0.0024513,0.0010505,0.15999,0.0028708
0.0022836,0.00097759,0.14936,0.0026749
0.0021695,0.00092931,0.14176,0.0025413
0.0035146,0.0015052,0.22987,0.0041163
0.0034602,0.0014821,0.22633,0.0040526
0.003517,0.0015062,0.23003,0.0041191
0.0020661,0.00088475,0.13499,0.00242
0.0036074,0.0015435,0.23585,0.0042248
0.006549,0.0028035,0.4282,0.0076705
0.0065467,0.0028025,0.42806,0.0076679
0.0020623,0.00088307,0.13476,0.0024155
0.0021463,0.0009188,0.14022,0.0025141
0.0092284,0.0039578,0.60199,0.010803
0.0022421,0.00096026,0.1466,0.0026262
0.0021022,0.00090012,0.13745,0.0024624
0.0021001,0.00089915,0.13726,0.00246
0.0020991,0.00089873,0.13719,0.0024589
0.0063436,0.002709,0.41428,0.0074307
0.0020989,0.00089863,0.13718,0.0024586
0.0020761,0.00088902,0.13573,0.0024318
0.0025214,0.0010787,0.16483,0.002953
0.01027,0.004384,0.67199,0.012028
0.0028751,0.0012315,0.18798,0.0033675
0.0020547,0.00087973,0.13429,0.0024068
0.0021197,0.00090738,0.13851,0.0024829
0.012249,0.00525,0.79715,0.014345
0.0021094,0.00090304,0.13785,0.0024709
0.0021089,0.00090284,0.13782,0.0024704
0.0039786,0.0017019,0.26042,0.0046601
0.012193,0.0052268,0.79377,0.01428
0.0020774,0.00088929,0.13579,0.0024334
0.0022352,0.00095705,0.14607,0.0026181
0.0020997,0.00089891,0.13722,0.0024595
0.0020453,0.00087555,0.13366,0.0023959
0.0031947,0.0013684,0.2089,0.0037418
0.0022769,0.00097488,0.14877,0.0026669
0.0021681,0.00092789,0.14173,0.0025394
0.002181,0.00093372,0.14245,0.0025547
0.0035862,0.001535,0.2348,0.0042008
0.002055,0.00087966,0.1344,0.002407
0.0046164,0.001976,0.30128,0.0054068
0.0058402,0.0025029,0.38118,0.0068395
0.0020452,0.00087543,0.13376,0.0023957
0.0070924,0.0030309,0.46294,0.0083077
0.0060413,0.0025889,0.3943,0.0070747
0.0058648,0.0025135,0.38288,0.0068681
0.0060197,0.0025794,0.39287,0.0070494
0.0073514,0.0031537,0.47932,0.0086129
0.0059941,0.0025687,0.39126,0.0070196
0.0039012,0.0016685,0.25537,0.0045693
0.0038614,0.0016516,0.25271,0.0045228
0.002946,0.0012613,0.19252,0.0034506
0.0042578,0.0018239,0.27811,0.0049863
0.0020742,0.00088792,0.13563,0.0024296
0.0041866,0.0017918,0.27356,0.004903
0.0038276,0.0016378,0.25051,0.0044833
0.0038726,0.0016568,0.25349,0.004536
0.0025663,0.0010985,0.16778,0.0030058
0.0038188,0.0016341,0.24996,0.004473
0.0031545,0.0013502,0.20621,0.0036945
0.0051486,0.0022063,0.33708,0.0060315
0.0032779,0.0014029,0.21439,0.0038392
0.0052251,0.0022372,0.3415,0.0061217
0.0020765,0.00088895,0.13576,0.0024323
0.0032906,0.0014083,0.21518,0.003854
0.0052279,0.0022383,0.34171,0.006125
0.0020804,0.00089064,0.13604,0.0024369
0.0041403,0.0017708,0.27012,0.0048493
0.0032972,0.001411,0.21564,0.0038617
0.0032965,0.0014107,0.21559,0.0038609
0.0033433,0.0014304,0.21862,0.0039157
0.0023731,0.0010156,0.15514,0.0027797
0.002372,0.0010151,0.15506,0.0027784
0.0023784,0.0010179,0.15549,0.0027859
0.0023618,0.0010106,0.15442,0.0027664
0.0021037,0.00090054,0.13754,0.0024641
0.002846,0.0012178,0.18606,0.0033339
0.0021929,0.00093885,0.14344,0.0025686
0.0021925,0.00093869,0.14341,0.0025682
0.0021928,0.00093884,0.14343,0.0025686
0.0028422,0.0012161,0.18581,0.0033294
0.0027298,0.0011685,0.17847,0.0031973
0.0027309,0.0011689,0.17854,0.0031986
0.0025537,0.0010929,0.16691,0.0029913
0.0026793,0.0011469,0.17517,0.0031381
0.0026793,0.0011469,0.17517,0.0031382
0.0026787,0.0011466,0.17513,0.0031374
0.0027743,0.0011876,0.18142,0.0032494
0.0040589,0.001738,0.26535,0.0047543
0.0020711,0.00088608,0.13536,0.0024258
0.0020531,0.00087847,0.13417,0.0024047
0.0020487,0.00087658,0.13388,0.0023995
0.0022216,0.00095073,0.14525,0.0026022
0.0020792,0.00088999,0.13586,0.0024353
0.0020815,0.00089097,0.13601,0.002438
0.0024482,0.0010481,0.16011,0.0028674
0.0023281,0.00099667,0.15234,0.0027268
0.0023017,0.00098532,0.15053,0.0026958
0.003145,0.0013464,0.20579,0.0036833
0.0022803,0.0009761,0.14913,0.0026707
0.0020477,0.00087671,0.13384,0.0023984
0.0020481,0.0008769,0.13393,0.0023989
0.0023278,0.00099697,0.15216,0.0027268
0.0024541,0.0010506,0.16045,0.0028741
0.0024565,0.0010516,0.16061,0.0028769
0.0024587,0.0010526,0.16075,0.0028794
0.0020512,0.0008783,0.13412,0.0024026
0.0020495,0.00087758,0.13393,0.0024005
0.0044897,0.0019225,0.2938,0.0052591
0.0031831,0.0013629,0.20842,0.0037278
0.0026323,0.0011273,0.17203,0.0030828
0.0022346,0.00095708,0.146,0.0026175
0.0022228,0.00095208,0.14523,0.0026038
0.002594,0.0011104,0.16967,0.0030384
0.0020928,0.00089583,0.13679,0.0024512
0.0033465,0.0014315,0.21914,0.0039193
0.002228,0.00095376,0.14554,0.0026096
0.0022277,0.00095369,0.14552,0.0026093
0.0021983,0.00094084,0.14357,0.0025749
0.0038131,0.0016328,0.24892,0.0044664
0.002043,0.00087469,0.13345,0.0023929
0.0022022,0.00094257,0.14382,0.0025795
0.0022014,0.00094223,0.14368,0.0025785
0.0022022,0.00094258,0.14374,0.0025794
0.0086378,0.0036975,0.56347,0.010119
0.0032842,0.0014065,0.21482,0.0038465
0.0021656,0.0009269,0.14137,0.0025366
0.0021677,0.00092781,0.14152,0.0025391
0.0021818,0.00093384,0.14243,0.0025556
0.010603,0.0045537,0.69154,0.01242
0.0021498,0.00092017,0.14041,0.0025182
0.0088781,0.0037999,0.57918,0.010401
0.0088673,0.0037935,0.5783,0.010389
0.0021245,0.00090938,0.1389,0.0024886
0.0020858,0.00089308,0.13638,0.0024431
0.0089151,0.0038131,0.58163,0.010445
0.0088139,0.0037726,0.57529,0.010327
0.0037237,0.0015948,0.24303,0.0043618
0.0021851,0.00093571,0.14286,0.0025596
0.012339,0.0052746,0.80718,0.014449
0.0027262,0.0011664,0.17819,0.0031936
0.0057293,0.0024533,0.37478,0.0067108
0.0057347,0.0024557,0.37505,0.0067172
0.0057313,0.0024542,0.37489,0.0067132
0.0027715,0.0011863,0.18099,0.0032461
0.0049673,0.0021271,0.325,0.0058179
0.0023411,0.0010018,0.1531,0.0027424
0.0027314,0.0011686,0.17854,0.0031997
0.0024438,0.0010462,0.15981,0.0028627
0.0024349,0.0010424,0.15923,0.0028522
0.0023144,0.00099074,0.15139,0.002711
0.0023165,0.00099161,0.15154,0.0027135
0.0024863,0.0010643,0.16259,0.0029125
0.0022988,0.00098396,0.15034,0.0026928
0.0053732,0.002302,0.35133,0.006294
0.0021051,0.00090117,0.13769,0.0024656
0.002109,0.00090274,0.13794,0.0024702
0.0021077,0.00090231,0.13788,0.0024687
0.0021169,0.00090611,0.13849,0.0024795
0.0021173,0.00090624,0.1385,0.0024799
0.0026242,0.0011232,0.17151,0.0030738
0.0021172,0.0009062,0.1385,0.0024798
0.0031676,0.001356,0.20708,0.0037101
0.0057892,0.002481,0.37829,0.0067817
0.002394,0.0010249,0.15655,0.0028042
0.0021169,0.00090598,0.13848,0.0024794
0.0021154,0.00090536,0.1384,0.0024777
0.0093808,0.0040305,0.60979,0.010988
0.0020874,0.00089358,0.1366,0.0024449
0.0020737,0.00088775,0.13552,0.002429
0.0020974,0.00089801,0.13712,0.0024567
0.0071296,0.0030553,0.46586,0.0083523
0.0020969,0.00089762,0.13695,0.0024558
0.0020625,0.0008832,0.13475,0.0024156
0.0048372,0.0020686,0.31581,0.0056646
0.0020497,0.00087737,0.13392,0.0024006
0.002143,0.00091742,0.13996,0.00251
0.0022666,0.00097077,0.14816,0.0026548
0.0022358,0.00095707,0.14601,0.0026189
0.0021433,0.00091757,0.13998,0.0025103
0.0024684,0.0010561,0.16126,0.0028913
0.0037775,0.0016179,0.24665,0.0044242
0.0021077,0.00090225,0.1377,0.0024688
0.0025742,0.0011021,0.16827,0.0030153
0.0022227,0.00095148,0.14524,0.0026034
0.0022233,0.00095173,0.14528,0.0026041
0.0022202,0.00095039,0.14507,0.0026004
0.0094487,0.0040421,0.61698,0.011067
0.0024892,0.0010656,0.16275,0.0029156
0.0026259,0.0011244,0.17162,0.0030758
0.002046,0.00087613,0.1337,0.0023964
0.0094939,0.0040598,0.62011,0.01112
0.0022417,0.00096003,0.14656,0.0026257
0.0033574,0.0014373,0.21918,0.003933
0.0054227,0.002321,0.35317,0.0063522
0.0034943,0.0014954,0.2284,0.0040929
0.0021435,0.00091797,0.14016,0.0025106
0.0024122,0.0010329,0.15766,0.0028253
0.0023403,0.0010022,0.15309,0.0027412
0.0025238,0.0010806,0.16494,0.0029561
0.0020973,0.00089823,0.137,0.0024566
0.0030713,0.0013151,0.2008,0.0035978
0.0025933,0.0011103,0.16953,0.0030377
0.0031178,0.0013351,0.20386,0.0036521
0.0030293,0.0012966,0.19774,0.0035481
0.0022404,0.00095983,0.14642,0.0026241
0.0031195,0.0013357,0.204,0.0036541
0.0020762,0.000889,0.13579,0.0024318
0.002211,0.00094697,0.14459,0.0025896
0.0020865,0.00089362,0.13642,0.0024439
0.0021475,0.00091931,0.14033,0.0025155
0.0023964,0.0010266,0.15665,0.0028069
0.0022722,0.00097301,0.14856,0.0026616
0.0023642,0.0010124,0.15445,0.0027692
0.0027413,0.0011741,0.17909,0.0032107
0.0021155,0.00090561,0.13835,0.0024781
0.0021162,0.00090593,0.1384,0.002479
0.0024326,0.0010415,0.15902,0.0028496
0.0021338,0.00091376,0.13946,0.0024995
0.0022341,0.00095612,0.14598,0.0026169
0.0034325,0.0014712,0.2241,0.0040208
0.0022214,0.0009509,0.14517,0.0026019
0.0030389,0.0013008,0.19865,0.0035598
0.0020815,0.00089135,0.13601,0.0024382
0.0027909,0.0011952,0.18239,0.003269
0.0024675,0.0010566,0.16131,0.0028902
0.002975,0.0012736,0.19454,0.0034847
0.0025052,0.0010726,0.16376,0.0029343
0.0026204,0.0011219,0.17134,0.0030691
0.0033419,0.0014308,0.21859,0.0039147
0.0028176,0.0012057,0.18421,0.0033001
0.002791,0.0011944,0.18245,0.0032689
0.0022,0.00094217,0.14372,0.0025771
0.0021994,0.00094191,0.14367,0.0025763
0.0022011,0.00094262,0.14379,0.0025783
0.0023676,0.0010142,0.15473,0.0027732
0.0023759,0.0010177,0.15525,0.0027828
0.0023862,0.0010222,0.15593,0.0027949
0.0020905,0.00089488,0.1367,0.0024487
0.002099,0.00089853,0.13725,0.0024587
0.0021143,0.00090541,0.13827,0.0024764
0.0021032,0.00090066,0.13753,0.0024635
0.0022178,0.0009498,0.14498,0.0025978
0.0021721,0.0009301,0.14205,0.0025442
0.0021029,0.0009005,0.13747,0.0024631
0.0035278,0.0015121,0.23072,0.0041316
0.0035118,0.0015048,0.2299,0.0041127
0.0020789,0.00089042,0.13585,0.002435
0.0022652,0.00096919,0.14818,0.0026531
0.0020783,0.00088971,0.13577,0.0024343
0.0053022,0.0022729,0.34639,0.0062093
0.0053568,0.002296,0.35006,0.006273
0.0025808,0.0011047,0.16873,0.0030232
0.0024969,0.0010688,0.16315,0.0029247
0.0037211,0.0015944,0.24306,0.0043589
0.012233,0.0052333,0.79952,0.014331
0.0021681,0.00092795,0.14177,0.0025397
0.0028353,0.0012139,0.18543,0.0033205
0.005221,0.0022354,0.34202,0.0061146
0.0054038,0.0023122,0.35315,0.0063288
0.0038369,0.0016444,0.25141,0.0044937
0.0032158,0.0013772,0.21043,0.0037664
0.0032713,0.0014002,0.21389,0.0038321
0.0039534,0.0016931,0.25878,0.0046298
0.0021054,0.00090139,0.1377,0.0024661
0.0020491,0.00087719,0.13398,0.0024001
0.0020952,0.00089688,0.13689,0.0024541
0.0035935,0.0015402,0.23539,0.0042088
0.0021984,0.00094119,0.14367,0.002575
0.0023403,0.0010019,0.15303,0.0027412
0.002149,0.00091989,0.14037,0.002517
0.0022391,0.00095889,0.14633,0.0026227
0.0025441,0.0010895,0.1664,0.0029799
0.0024598,0.0010537,0.16091,0.0028812
0.00245,0.001049,0.16018,0.0028696
0.0020575,0.00088094,0.13442,0.0024101
0.003207,0.0013737,0.20972,0.0037563
0.008515,0.0036515,0.55698,0.0099726
0.0020513,0.00087836,0.13406,0.0024028
0.0020669,0.00088527,0.13504,0.0024211
0.0024897,0.0010662,0.16277,0.0029162
0.002358,0.0010096,0.15426,0.0027619
0.0020702,0.00088628,0.13534,0.0024249
0.0024411,0.0010451,0.15964,0.0028592
0.0027781,0.001189,0.18157,0.003254
0.0053851,0.002304,0.35299,0.006307
0.0024062,0.00103,0.15713,0.0028185
0.0028279,0.0012099,0.18467,0.003312
0.0021176,0.00090652,0.13837,0.0024801
0.0021177,0.00090655,0.13839,0.0024802
0.0058205,0.0024954,0.37984,0.0068187
0.0028134,0.0012044,0.18384,0.0032954
0.0020843,0.00089191,0.13625,0.0024413
0.0033115,0.0014173,0.21673,0.0038787
0.0020912,0.00089533,0.13666,0.0024495
0.0020717,0.00088716,0.13537,0.0024267
0.0020553,0.00088024,0.13431,0.0024073
0.0021459,0.00091871,0.14017,0.0025136
0.0023373,0.0010007,0.15282,0.0027379
0.0026325,0.0011275,0.17178,0.0030838
0.0020977,0.00089802,0.1372,0.0024572
0.0022087,0.00094589,0.14444,0.0025873
0.0022345,0.00095664,0.14616,0.0026174
0.002253,0.00096459,0.14729,0.0026392
0.0021202,0.000908,0.13869,0.0024835
0.0022067,0.00094473,0.14423,0.0025847
0.0021806,0.00093333,0.14252,0.0025542
0.0020795,0.00089027,0.13589,0.0024357
0.0023779,0.0010179,0.15532,0.0027852
0.002073,0.00088741,0.13548,0.0024281
0.0023695,0.0010144,0.15475,0.0027753
0.0023711,0.001015,0.15485,0.0027772
0.0023595,0.0010101,0.1541,0.0027637
0.0021883,0.00093728,0.14301,0.0025634
0.0038373,0.001643,0.25062,0.0044935
0.0038573,0.0016516,0.25189,0.004517
0.0021797,0.00093364,0.14249,0.0025532
0.002436,0.0010429,0.15924,0.0028534
0.0022708,0.00097229,0.14836,0.0026598
0.0020951,0.00089706,0.13689,0.0024539
0.0020942,0.0008965,0.13682,0.0024529
0.0020492,0.00087729,0.1339,0.0024004
0.0024896,0.0010659,0.16257,0.002916
0.0024578,0.0010524,0.16049,0.0028787
0.002458,0.0010525,0.16051,0.002879
0.0024645,0.0010553,0.16093,0.0028867
0.0024621,0.0010542,0.16077,0.0028838
0.0022775,0.00097466,0.14898,0.0026677
0.004345,0.0018588,0.28416,0.0050887
0.0031378,0.0013426,0.2052,0.0036755
0.0028297,0.0012114,0.1851,0.0033145
0.0021097,0.00090313,0.13783,0.002471
0.002395,0.0010253,0.1564,0.0028053
0.0021431,0.0009176,0.13999,0.0025101
0.0052988,0.0022691,0.34653,0.0062071
0.0039951,0.0017103,0.26118,0.0046796
0.0093067,0.0039795,0.60769,0.010903
0.0026041,0.0011152,0.17011,0.00305
0.0026468,0.0011338,0.17296,0.0031001
0.0025404,0.0010884,0.16586,0.0029759
0.0047082,0.0020159,0.30771,0.0055141
0.0023409,0.0010023,0.1529,0.0027418
0.0059604,0.002551,0.38991,0.0069806
0.0023604,0.0010107,0.1542,0.0027646
0.0021141,0.00090513,0.13817,0.0024762
0.0020791,0.00088977,0.13585,0.0024353
0.0030554,0.0013084,0.19953,0.0035791
0.0025698,0.0010996,0.16813,0.0030098
0.0020574,0.00088085,0.1344,0.0024095
0.00298,0.0012775,0.19447,0.0034906
0.0031016,0.001328,0.20259,0.0036331
0.0024989,0.0010696,0.16338,0.0029267
0.0030936,0.0013246,0.2021,0.0036238
0.0031034,0.0013287,0.20273,0.0036352
0.0030715,0.0013151,0.2006,0.0035976
0.0021967,0.00094025,0.1436,0.002573
0.0031873,0.0013644,0.20821,0.0037335
0.0030542,0.0013077,0.19948,0.0035774
0.0025328,0.0010844,0.16559,0.0029666
0.0035087,0.0015021,0.22909,0.0041095
0.0037489,0.0016037,0.24568,0.0043907
0.0035376,0.0015132,0.23164,0.0041433
0.0021821,0.00093433,0.14263,0.0025561
0.0025037,0.0010722,0.16363,0.0029328
0.0020524,0.00087869,0.13424,0.0024043
0.0025973,0.0011123,0.16972,0.0030426
0.0035484,0.0015183,0.23241,0.004156
0.0020629,0.00088339,0.1348,0.0024164
0.0021927,0.0009391,0.14332,0.0025684
0.002428,0.0010391,0.15862,0.0028437
0.0040393,0.0017263,0.26405,0.0047301
0.0020643,0.00088363,0.13496,0.0024178
0.0020945,0.00089623,0.13687,0.0024532
0.002831,0.0012119,0.18488,0.0033159
0.002171,0.00092949,0.14182,0.0025429
0.0045378,0.0019423,0.29637,0.0053144
0.0028166,0.0012057,0.18402,0.0032991
0.0021843,0.00093518,0.14271,0.0025586
0.0020493,0.00087746,0.13393,0.0024005
0.0021943,0.00093964,0.14341,0.0025702
0.0023645,0.0010123,0.15477,0.0027697
0.0031293,0.0013399,0.2046,0.0036657
0.0034348,0.0014691,0.22443,0.0040238
0.0043898,0.0018788,0.28722,0.0051415
0.0023038,0.0009865,0.15067,0.0026985
0.0020645,0.00088408,0.13494,0.0024181
0.0021104,0.0009036,0.13798,0.002472
0.0033183,0.0014204,0.21668,0.0038868
0.0037353,0.0015995,0.24392,0.0043747
0.0025067,0.001073,0.16386,0.0029359
0.0021377,0.00091523,0.13974,0.0025038
0.01356,0.0058061,0.89346,0.015885
0.0023215,0.00099421,0.15177,0.0027194
0.0021005,0.00089941,0.13739,0.0024604
0.0021034,0.00090037,0.13753,0.0024638
0.0020459,0.00087607,0.13383,0.0023966
0.0044554,0.0019095,0.29139,0.0052184
0.011074,0.004724,0.72039,0.01297
0.0035459,0.0015168,0.23174,0.0041539
0.0022726,0.00097345,0.14847,0.0026618
0.0029266,0.0012524,0.19129,0.0034286
0.0029273,0.0012527,0.19134,0.0034294
0.0025593,0.0010956,0.1673,0.0029981
0.0025599,0.0010958,0.16733,0.0029988
0.0022685,0.00097115,0.14823,0.0026574
0.0026381,0.0011296,0.17231,0.0030901
0.0028594,0.001224,0.18683,0.0033495
0.0020694,0.00088583,0.13522,0.0024239
0.00288,0.0012331,0.18807,0.003373
0.0044033,0.0018853,0.28786,0.0051577
0.0028327,0.0012129,0.18513,0.0033181
0.0021192,0.00090762,0.13856,0.0024822
0.0028756,0.0012312,0.18779,0.0033679
0.0022225,0.0009508,0.14529,0.0026033
0.0025549,0.0010933,0.16692,0.0029927
0.0021309,0.0009125,0.13929,0.0024958
0.0024349,0.0010424,0.15914,0.0028521
0.0020631,0.00088331,0.13486,0.0024166
0.0041572,0.001779,0.27201,0.0048701
0.0020925,0.00089547,0.13684,0.002451
0.0024636,0.0010544,0.16108,0.0028857
0.0022467,0.00096147,0.14685,0.0026317
0.0028212,0.0012076,0.18427,0.0033047
0.0022574,0.00096604,0.14761,0.002644
0.0023765,0.0010171,0.15533,0.0027836
0.0020855,0.00089296,0.13631,0.0024428
0.0024257,0.001038,0.15852,0.0028413
0.0034202,0.0014634,0.22348,0.0040061
0.0020955,0.00089736,0.13689,0.0024544
0.0039641,0.0016972,0.25902,0.0046425
0.002071,0.00088626,0.13537,0.0024257
0.0031795,0.0013608,0.20758,0.0037239
0.0022353,0.00095672,0.14607,0.0026181
0.0020712,0.00088637,0.13539,0.002426
0.0021693,0.00092861,0.14179,0.0025409
0.0021254,0.00090961,0.13891,0.0024894
0.0020569,0.00088062,0.13443,0.0024095
0.0029501,0.0012626,0.19274,0.0034556
0.0020688,0.00088567,0.13521,0.0024232
